id,row,col,x,y
39_56,39,56,56,39
39_57,39,57,57,39
39_58,39,58,58,39
39_59,39,59,59,39
39_60,39,60,60,39
39_61,39,61,61,39
39_62,39,62,62,39
39_63,39,63,63,39
39_64,39,64,64,39
39_65,39,65,65,39
39_66,39,66,66,39
39_67,39,67,67,39
39_68,39,68,68,39
39_69,39,69,69,39
39_70,39,70,70,39
39_71,39,71,71,39
39_72,39,72,72,39
39_73,39,73,73,39
39_74,39,74,74,39
39_75,39,75,75,39
39_76,39,76,76,39
39_77,39,77,77,39
39_78,39,78,78,39
40_1,40,1,1,40
40_2,40,2,2,40
40_3,40,3,3,40
40_4,40,4,4,40
40_5,40,5,5,40
40_6,40,6,6,40
40_7,40,7,7,40
40_8,40,8,8,40
40_9,40,9,9,40
40_10,40,10,10,40
40_11,40,11,11,40
40_12,40,12,12,40
40_13,40,13,13,40
40_14,40,14,14,40
40_15,40,15,15,40
40_16,40,16,16,40
40_17,40,17,17,40
40_18,40,18,18,40
40_19,40,19,19,40
40_20,40,20,20,40
40_21,40,21,21,40
40_22,40,22,22,40
40_23,40,23,23,40
40_24,40,24,24,40
40_25,40,25,25,40
40_26,40,26,26,40
40_27,40,27,27,40
40_28,40,28,28,40
40_29,40,29,29,40
40_30,40,30,30,40
40_31,40,31,31,40
40_32,40,32,32,40
40_33,40,33,33,40
40_34,40,34,34,40
40_35,40,35,35,40
40_36,40,36,36,40
40_37,40,37,37,40
40_38,40,38,38,40
40_39,40,39,39,40
40_40,40,40,40,40
40_41,40,41,41,40
40_42,40,42,42,40
40_43,40,43,43,40
40_44,40,44,44,40
40_45,40,45,45,40
40_46,40,46,46,40
40_47,40,47,47,40
40_48,40,48,48,40
40_49,40,49,49,40
40_50,40,50,50,40
40_51,40,51,51,40
40_52,40,52,52,40
40_53,40,53,53,40
40_54,40,54,54,40
40_55,40,55,55,40
40_56,40,56,56,40
40_57,40,57,57,40
40_58,40,58,58,40
40_59,40,59,59,40
40_60,40,60,60,40
40_61,40,61,61,40
40_62,40,62,62,40
40_63,40,63,63,40
40_64,40,64,64,40
40_65,40,65,65,40
40_66,40,66,66,40
40_67,40,67,67,40
40_68,40,68,68,40
40_69,40,69,69,40
40_70,40,70,70,40
40_71,40,71,71,40
40_72,40,72,72,40
40_73,40,73,73,40
40_74,40,74,74,40
40_75,40,75,75,40
40_76,40,76,76,40
40_77,40,77,77,40
40_78,40,78,78,40
41_1,41,1,1,41
41_2,41,2,2,41
41_3,41,3,3,41
41_4,41,4,4,41
41_5,41,5,5,41
41_6,41,6,6,41
41_7,41,7,7,41
41_8,41,8,8,41
41_9,41,9,9,41
41_10,41,10,10,41
41_11,41,11,11,41
41_12,41,12,12,41
41_13,41,13,13,41
41_14,41,14,14,41
41_15,41,15,15,41
41_16,41,16,16,41
41_17,41,17,17,41
41_18,41,18,18,41
41_19,41,19,19,41
41_20,41,20,20,41
41_21,41,21,21,41
41_22,41,22,22,41
41_23,41,23,23,41
41_24,41,24,24,41
41_25,41,25,25,41
41_26,41,26,26,41
41_27,41,27,27,41
41_28,41,28,28,41
41_29,41,29,29,41
41_30,41,30,30,41
41_31,41,31,31,41
41_32,41,32,32,41
41_33,41,33,33,41
41_34,41,34,34,41
41_35,41,35,35,41
41_36,41,36,36,41
41_37,41,37,37,41
41_38,41,38,38,41
41_39,41,39,39,41
41_40,41,40,40,41
41_41,41,41,41,41
41_42,41,42,42,41
41_43,41,43,43,41
41_44,41,44,44,41
41_45,41,45,45,41
41_46,41,46,46,41
41_47,41,47,47,41
41_48,41,48,48,41
41_49,41,49,49,41
41_50,41,50,50,41
41_51,41,51,51,41
41_52,41,52,52,41
41_53,41,53,53,41
41_54,41,54,54,41
41_57,41,57,57,41
41_58,41,58,58,41
41_59,41,59,59,41
41_60,41,60,60,41
41_61,41,61,61,41
41_62,41,62,62,41
41_63,41,63,63,41
41_64,41,64,64,41
41_65,41,65,65,41
41_66,41,66,66,41
41_67,41,67,67,41
41_68,41,68,68,41
41_69,41,69,69,41
41_70,41,70,70,41
41_71,41,71,71,41
41_72,41,72,72,41
41_73,41,73,73,41
41_74,41,74,74,41
41_75,41,75,75,41
41_76,41,76,76,41
41_77,41,77,77,41
41_78,41,78,78,41
42_1,42,1,1,42
42_2,42,2,2,42
42_3,42,3,3,42
42_4,42,4,4,42
42_5,42,5,5,42
42_6,42,6,6,42
42_7,42,7,7,42
42_8,42,8,8,42
42_11,42,11,11,42
42_12,42,12,12,42
42_13,42,13,13,42
42_14,42,14,14,42
42_15,42,15,15,42
42_16,42,16,16,42
42_17,42,17,17,42
42_18,42,18,18,42
42_19,42,19,19,42
42_20,42,20,20,42
42_21,42,21,21,42
42_22,42,22,22,42
42_23,42,23,23,42
42_24,42,24,24,42
42_25,42,25,25,42
42_26,42,26,26,42
42_27,42,27,27,42
42_28,42,28,28,42
42_29,42,29,29,42
42_30,42,30,30,42
42_31,42,31,31,42
42_32,42,32,32,42
42_33,42,33,33,42
42_34,42,34,34,42
42_35,42,35,35,42
42_36,42,36,36,42
42_37,42,37,37,42
42_38,42,38,38,42
42_39,42,39,39,42
42_40,42,40,40,42
42_41,42,41,41,42
42_42,42,42,42,42
42_43,42,43,43,42
42_44,42,44,44,42
42_45,42,45,45,42
42_46,42,46,46,42
42_47,42,47,47,42
42_48,42,48,48,42
42_49,42,49,49,42
42_50,42,50,50,42
42_51,42,51,51,42
42_52,42,52,52,42
42_53,42,53,53,42
42_54,42,54,54,42
42_57,42,57,57,42
42_58,42,58,58,42
42_59,42,59,59,42
42_60,42,60,60,42
42_61,42,61,61,42
42_62,42,62,62,42
42_63,42,63,63,42
42_64,42,64,64,42
42_65,42,65,65,42
42_66,42,66,66,42
42_67,42,67,67,42
42_68,42,68,68,42
42_69,42,69,69,42
42_70,42,70,70,42
42_71,42,71,71,42
42_72,42,72,72,42
42_73,42,73,73,42
42_74,42,74,74,42
42_75,42,75,75,42
42_76,42,76,76,42
42_77,42,77,77,42
42_78,42,78,78,42
43_1,43,1,1,43
43_2,43,2,2,43
43_3,43,3,3,43
43_4,43,4,4,43
43_5,43,5,5,43
43_6,43,6,6,43
43_7,43,7,7,43
43_8,43,8,8,43
43_11,43,11,11,43
43_12,43,12,12,43
43_13,43,13,13,43
43_14,43,14,14,43
43_15,43,15,15,43
43_16,43,16,16,43
43_17,43,17,17,43
43_18,43,18,18,43
43_19,43,19,19,43
43_20,43,20,20,43
43_21,43,21,21,43
43_22,43,22,22,43
43_23,43,23,23,43
43_24,43,24,24,43
43_25,43,25,25,43
43_26,43,26,26,43
43_27,43,27,27,43
43_28,43,28,28,43
43_29,43,29,29,43
43_30,43,30,30,43
43_31,43,31,31,43
43_32,43,32,32,43
43_33,43,33,33,43
43_34,43,34,34,43
43_35,43,35,35,43
43_36,43,36,36,43
43_37,43,37,37,43
43_38,43,38,38,43
43_39,43,39,39,43
43_40,43,40,40,43
43_41,43,41,41,43
43_42,43,42,42,43
43_43,43,43,43,43
43_44,43,44,44,43
43_45,43,45,45,43
43_46,43,46,46,43
43_47,43,47,47,43
43_48,43,48,48,43
43_49,43,49,49,43
43_50,43,50,50,43
43_51,43,51,51,43
43_52,43,52,52,43
43_55,43,55,55,43
43_56,43,56,56,43
43_57,43,57,57,43
43_58,43,58,58,43
43_59,43,59,59,43
43_60,43,60,60,43
43_61,43,61,61,43
43_62,43,62,62,43
43_63,43,63,63,43
43_64,43,64,64,43
43_65,43,65,65,43
43_66,43,66,66,43
43_67,43,67,67,43
43_68,43,68,68,43
43_69,43,69,69,43
43_70,43,70,70,43
43_71,43,71,71,43
43_72,43,72,72,43
43_73,43,73,73,43
43_74,43,74,74,43
43_75,43,75,75,43
43_76,43,76,76,43
43_77,43,77,77,43
43_78,43,78,78,43
44_1,44,1,1,44
44_2,44,2,2,44
44_3,44,3,3,44
44_4,44,4,4,44
44_5,44,5,5,44
44_10,44,10,10,44
44_11,44,11,11,44
44_12,44,12,12,44
44_13,44,13,13,44
44_14,44,14,14,44
44_19,44,19,19,44
44_20,44,20,20,44
44_21,44,21,21,44
44_22,44,22,22,44
44_23,44,23,23,44
44_28,44,28,28,44
44_29,44,29,29,44
44_30,44,30,30,44
44_31,44,31,31,44
44_32,44,32,32,44
44_37,44,37,37,44
44_38,44,38,38,44
44_39,44,39,39,44
44_40,44,40,40,44
44_41,44,41,41,44
44_42,44,42,42,44
44_46,44,46,46,44
44_47,44,47,47,44
44_48,44,48,48,44
44_49,44,49,49,44
44_50,44,50,50,44
44_55,44,55,55,44
44_56,44,56,56,44
44_57,44,57,57,44
44_58,44,58,58,44
44_59,44,59,59,44
44_64,44,64,64,44
44_65,44,65,65,44
44_66,44,66,66,44
44_67,44,67,67,44
44_68,44,68,68,44
44_73,44,73,73,44
44_74,44,74,74,44
44_75,44,75,75,44
44_76,44,76,76,44
44_77,44,77,77,44
44_78,44,78,78,44
45_1,45,1,1,45
45_2,45,2,2,45
45_3,45,3,3,45
45_4,45,4,4,45
45_5,45,5,5,45
45_10,45,10,10,45
45_11,45,11,11,45
45_12,45,12,12,45
45_13,45,13,13,45
45_14,45,14,14,45
45_19,45,19,19,45
45_20,45,20,20,45
45_21,45,21,21,45
45_22,45,22,22,45
45_23,45,23,23,45
45_28,45,28,28,45
45_29,45,29,29,45
45_30,45,30,30,45
45_31,45,31,31,45
45_32,45,32,32,45
45_37,45,37,37,45
45_38,45,38,38,45
45_39,45,39,39,45
45_40,45,40,40,45
45_41,45,41,41,45
45_42,45,42,42,45
45_46,45,46,46,45
45_47,45,47,47,45
45_48,45,48,48,45
45_49,45,49,49,45
45_50,45,50,50,45
45_55,45,55,55,45
45_56,45,56,56,45
45_57,45,57,57,45
45_58,45,58,58,45
45_59,45,59,59,45
45_64,45,64,64,45
45_65,45,65,65,45
45_66,45,66,66,45
45_67,45,67,67,45
45_68,45,68,68,45
45_73,45,73,73,45
45_74,45,74,74,45
45_75,45,75,75,45
45_76,45,76,76,45
45_77,45,77,77,45
45_78,45,78,78,45
46_1,46,1,1,46
46_2,46,2,2,46
46_3,46,3,3,46
46_4,46,4,4,46
46_5,46,5,5,46
46_10,46,10,10,46
46_11,46,11,11,46
46_12,46,12,12,46
46_13,46,13,13,46
46_14,46,14,14,46
46_19,46,19,19,46
46_20,46,20,20,46
46_21,46,21,21,46
46_22,46,22,22,46
46_23,46,23,23,46
46_28,46,28,28,46
46_29,46,29,29,46
46_30,46,30,30,46
46_31,46,31,31,46
46_32,46,32,32,46
46_37,46,37,37,46
46_38,46,38,38,46
46_39,46,39,39,46
46_40,46,40,40,46
46_41,46,41,41,46
46_42,46,42,42,46
46_46,46,46,46,46
46_47,46,47,47,46
46_48,46,48,48,46
46_49,46,49,49,46
46_50,46,50,50,46
46_55,46,55,55,46
46_56,46,56,56,46
46_57,46,57,57,46
46_58,46,58,58,46
46_59,46,59,59,46
46_64,46,64,64,46
46_65,46,65,65,46
46_66,46,66,66,46
46_67,46,67,67,46
46_68,46,68,68,46
46_73,46,73,73,46
46_74,46,74,74,46
46_75,46,75,75,46
46_76,46,76,76,46
46_77,46,77,77,46
46_78,46,78,78,46
47_1,47,1,1,47
47_2,47,2,2,47
47_3,47,3,3,47
47_4,47,4,4,47
47_5,47,5,5,47
47_10,47,10,10,47
47_11,47,11,11,47
47_12,47,12,12,47
47_13,47,13,13,47
47_14,47,14,14,47
47_19,47,19,19,47
47_20,47,20,20,47
47_21,47,21,21,47
47_22,47,22,22,47
47_23,47,23,23,47
47_28,47,28,28,47
47_29,47,29,29,47
47_30,47,30,30,47
47_31,47,31,31,47
47_32,47,32,32,47
47_37,47,37,37,47
47_38,47,38,38,47
47_39,47,39,39,47
47_40,47,40,40,47
47_41,47,41,41,47
47_42,47,42,42,47
47_46,47,46,46,47
47_47,47,47,47,47
47_48,47,48,48,47
47_49,47,49,49,47
47_50,47,50,50,47
47_55,47,55,55,47
47_56,47,56,56,47
47_57,47,57,57,47
47_58,47,58,58,47
47_59,47,59,59,47
47_64,47,64,64,47
47_65,47,65,65,47
47_66,47,66,66,47
47_67,47,67,67,47
47_68,47,68,68,47
47_73,47,73,73,47
47_74,47,74,74,47
47_75,47,75,75,47
47_76,47,76,76,47
47_77,47,77,77,47
47_78,47,78,78,47
48_1,48,1,1,48
48_2,48,2,2,48
48_3,48,3,3,48
48_4,48,4,4,48
48_5,48,5,5,48
48_10,48,10,10,48
48_11,48,11,11,48
48_12,48,12,12,48
48_13,48,13,13,48
48_14,48,14,14,48
48_19,48,19,19,48
48_20,48,20,20,48
48_21,48,21,21,48
48_22,48,22,22,48
48_23,48,23,23,48
48_28,48,28,28,48
48_29,48,29,29,48
48_30,48,30,30,48
48_31,48,31,31,48
48_32,48,32,32,48
48_37,48,37,37,48
48_38,48,38,38,48
48_39,48,39,39,48
48_40,48,40,40,48
48_41,48,41,41,48
48_42,48,42,42,48
48_46,48,46,46,48
48_47,48,47,47,48
48_48,48,48,48,48
48_49,48,49,49,48
48_50,48,50,50,48
48_55,48,55,55,48
48_56,48,56,56,48
48_57,48,57,57,48
48_58,48,58,58,48
48_59,48,59,59,48
48_64,48,64,64,48
48_65,48,65,65,48
48_66,48,66,66,48
48_67,48,67,67,48
48_68,48,68,68,48
48_73,48,73,73,48
48_74,48,74,74,48
48_75,48,75,75,48
48_76,48,76,76,48
48_77,48,77,77,48
48_78,48,78,78,48
49_1,49,1,1,49
49_2,49,2,2,49
49_3,49,3,3,49
49_4,49,4,4,49
49_5,49,5,5,49
49_10,49,10,10,49
49_11,49,11,11,49
49_12,49,12,12,49
49_13,49,13,13,49
49_14,49,14,14,49
49_19,49,19,19,49
49_20,49,20,20,49
49_21,49,21,21,49
49_22,49,22,22,49
49_23,49,23,23,49
49_28,49,28,28,49
49_29,49,29,29,49
49_30,49,30,30,49
49_31,49,31,31,49
49_32,49,32,32,49
49_37,49,37,37,49
49_38,49,38,38,49
49_39,49,39,39,49
49_40,49,40,40,49
49_41,49,41,41,49
49_42,49,42,42,49
49_46,49,46,46,49
49_47,49,47,47,49
49_48,49,48,48,49
49_49,49,49,49,49
49_50,49,50,50,49
49_55,49,55,55,49
49_56,49,56,56,49
49_57,49,57,57,49
49_58,49,58,58,49
49_59,49,59,59,49
49_64,49,64,64,49
49_65,49,65,65,49
49_66,49,66,66,49
49_67,49,67,67,49
49_68,49,68,68,49
49_73,49,73,73,49
49_74,49,74,74,49
49_75,49,75,75,49
49_76,49,76,76,49
49_77,49,77,77,49
49_78,49,78,78,49
50_1,50,1,1,50
50_2,50,2,2,50
50_3,50,3,3,50
50_4,50,4,4,50
50_5,50,5,5,50
50_10,50,10,10,50
50_11,50,11,11,50
50_12,50,12,12,50
50_13,50,13,13,50
50_14,50,14,14,50
50_19,50,19,19,50
50_20,50,20,20,50
50_21,50,21,21,50
50_22,50,22,22,50
50_23,50,23,23,50
50_28,50,28,28,50
50_29,50,29,29,50
50_30,50,30,30,50
50_31,50,31,31,50
50_32,50,32,32,50
50_37,50,37,37,50
50_38,50,38,38,50
50_39,50,39,39,50
50_40,50,40,40,50
50_41,50,41,41,50
50_42,50,42,42,50
50_46,50,46,46,50
50_47,50,47,47,50
50_48,50,48,48,50
50_49,50,49,49,50
50_50,50,50,50,50
50_55,50,55,55,50
50_56,50,56,56,50
50_57,50,57,57,50
50_58,50,58,58,50
50_59,50,59,59,50
50_64,50,64,64,50
50_65,50,65,65,50
50_66,50,66,66,50
50_67,50,67,67,50
50_68,50,68,68,50
50_73,50,73,73,50
50_74,50,74,74,50
50_75,50,75,75,50
50_76,50,76,76,50
50_77,50,77,77,50
50_78,50,78,78,50
51_1,51,1,1,51
51_2,51,2,2,51
51_3,51,3,3,51
51_4,51,4,4,51
51_5,51,5,5,51
51_10,51,10,10,51
51_11,51,11,11,51
51_12,51,12,12,51
51_13,51,13,13,51
51_14,51,14,14,51
51_19,51,19,19,51
51_20,51,20,20,51
51_21,51,21,21,51
51_22,51,22,22,51
51_23,51,23,23,51
51_28,51,28,28,51
51_29,51,29,29,51
51_30,51,30,30,51
51_31,51,31,31,51
51_32,51,32,32,51
51_37,51,37,37,51
51_38,51,38,38,51
51_39,51,39,39,51
51_40,51,40,40,51
51_41,51,41,41,51
51_42,51,42,42,51
51_46,51,46,46,51
51_47,51,47,47,51
51_48,51,48,48,51
51_49,51,49,49,51
51_50,51,50,50,51
51_55,51,55,55,51
51_56,51,56,56,51
51_57,51,57,57,51
51_58,51,58,58,51
51_59,51,59,59,51
51_64,51,64,64,51
51_65,51,65,65,51
51_66,51,66,66,51
51_67,51,67,67,51
51_68,51,68,68,51
51_73,51,73,73,51
51_74,51,74,74,51
51_75,51,75,75,51
51_76,51,76,76,51
51_77,51,77,77,51
51_78,51,78,78,51
52_1,52,1,1,52
52_2,52,2,2,52
52_3,52,3,3,52
52_4,52,4,4,52
52_5,52,5,5,52
52_6,52,6,6,52
52_7,52,7,7,52
52_8,52,8,8,52
52_9,52,9,9,52
52_10,52,10,10,52
52_11,52,11,11,52
52_12,52,12,12,52
52_13,52,13,13,52
52_14,52,14,14,52
52_15,52,15,15,52
52_16,52,16,16,52
52_17,52,17,17,52
52_18,52,18,18,52
52_19,52,19,19,52
52_20,52,20,20,52
52_21,52,21,21,52
52_22,52,22,22,52
52_23,52,23,23,52
52_24,52,24,24,52
52_25,52,25,25,52
52_26,52,26,26,52
52_27,52,27,27,52
52_28,52,28,28,52
52_29,52,29,29,52
52_30,52,30,30,52
52_31,52,31,31,52
52_32,52,32,32,52
52_33,52,33,33,52
52_34,52,34,34,52
52_35,52,35,35,52
52_36,52,36,36,52
52_37,52,37,37,52
52_38,52,38,38,52
52_39,52,39,39,52
52_42,52,42,42,52
52_43,52,43,43,52
52_44,52,44,44,52
52_45,52,45,45,52
52_46,52,46,46,52
52_47,52,47,47,52
52_48,52,48,48,52
52_49,52,49,49,52
52_50,52,50,50,52
52_51,52,51,51,52
52_52,52,52,52,52
52_53,52,53,53,52
52_54,52,54,54,52
52_55,52,55,55,52
52_56,52,56,56,52
52_57,52,57,57,52
52_58,52,58,58,52
52_59,52,59,59,52
52_60,52,60,60,52
52_61,52,61,61,52
52_62,52,62,62,52
52_63,52,63,63,52
52_64,52,64,64,52
52_65,52,65,65,52
52_66,52,66,66,52
52_67,52,67,67,52
52_68,52,68,68,52
52_69,52,69,69,52
52_70,52,70,70,52
52_71,52,71,71,52
52_72,52,72,72,52
52_73,52,73,73,52
52_74,52,74,74,52
52_75,52,75,75,52
52_76,52,76,76,52
52_77,52,77,77,52
52_78,52,78,78,52
53_1,53,1,1,53
53_2,53,2,2,53
53_3,53,3,3,53
53_4,53,4,4,53
53_5,53,5,5,53
53_6,53,6,6,53
53_7,53,7,7,53
53_8,53,8,8,53
53_9,53,9,9,53
53_10,53,10,10,53
53_11,53,11,11,53
53_12,53,12,12,53
53_13,53,13,13,53
53_14,53,14,14,53
53_15,53,15,15,53
53_16,53,16,16,53
53_17,53,17,17,53
53_18,53,18,18,53
53_19,53,19,19,53
53_20,53,20,20,53
53_21,53,21,21,53
53_22,53,22,22,53
53_23,53,23,23,53
53_24,53,24,24,53
53_25,53,25,25,53
53_26,53,26,26,53
53_27,53,27,27,53
53_28,53,28,28,53
53_29,53,29,29,53
53_30,53,30,30,53
53_31,53,31,31,53
53_32,53,32,32,53
53_33,53,33,33,53
53_34,53,34,34,53
53_35,53,35,35,53
53_36,53,36,36,53
53_37,53,37,37,53
53_38,53,38,38,53
53_39,53,39,39,53
53_42,53,42,42,53
53_43,53,43,43,53
53_44,53,44,44,53
53_45,53,45,45,53
53_46,53,46,46,53
53_47,53,47,47,53
53_48,53,48,48,53
53_49,53,49,49,53
53_50,53,50,50,53
53_51,53,51,51,53
53_52,53,52,52,53
53_53,53,53,53,53
53_54,53,54,54,53
53_55,53,55,55,53
53_56,53,56,56,53
53_57,53,57,57,53
53_58,53,58,58,53
53_59,53,59,59,53
53_60,53,60,60,53
53_61,53,61,61,53
53_62,53,62,62,53
53_63,53,63,63,53
53_64,53,64,64,53
53_65,53,65,65,53
53_66,53,66,66,53
53_67,53,67,67,53
53_68,53,68,68,53
53_69,53,69,69,53
53_70,53,70,70,53
53_71,53,71,71,53
53_72,53,72,72,53
53_73,53,73,73,53
53_74,53,74,74,53
53_75,53,75,75,53
53_76,53,76,76,53
53_77,53,77,77,53
53_78,53,78,78,53
54_1,54,1,1,54
54_2,54,2,2,54
54_3,54,3,3,54
54_4,54,4,4,54
54_5,54,5,5,54
54_6,54,6,6,54
54_7,54,7,7,54
54_8,54,8,8,54
54_9,54,9,9,54
54_10,54,10,10,54
54_11,54,11,11,54
54_12,54,12,12,54
54_13,54,13,13,54
54_14,54,14,14,54
54_15,54,15,15,54
54_16,54,16,16,54
54_17,54,17,17,54
54_18,54,18,18,54
54_19,54,19,19,54
54_20,54,20,20,54
54_21,54,21,21,54
54_22,54,22,22,54
54_23,54,23,23,54
54_24,54,24,24,54
54_25,54,25,25,54
54_26,54,26,26,54
54_27,54,27,27,54
54_28,54,28,28,54
54_29,54,29,29,54
54_30,54,30,30,54
54_31,54,31,31,54
54_32,54,32,32,54
54_33,54,33,33,54
54_34,54,34,34,54
54_35,54,35,35,54
54_36,54,36,36,54
54_37,54,37,37,54
54_38,54,38,38,54
54_39,54,39,39,54
54_40,54,40,40,54
54_41,54,41,41,54
54_42,54,42,42,54
54_43,54,43,43,54
54_44,54,44,44,54
54_45,54,45,45,54
54_46,54,46,46,54
54_47,54,47,47,54
54_48,54,48,48,54
54_49,54,49,49,54
54_50,54,50,50,54
54_51,54,51,51,54
54_52,54,52,52,54
54_53,54,53,53,54
54_54,54,54,54,54
54_55,54,55,55,54
54_56,54,56,56,54
54_57,54,57,57,54
54_58,54,58,58,54
54_59,54,59,59,54
54_60,54,60,60,54
54_61,54,61,61,54
54_62,54,62,62,54
54_63,54,63,63,54
54_64,54,64,64,54
54_65,54,65,65,54
54_66,54,66,66,54
54_67,54,67,67,54
54_68,54,68,68,54
54_69,54,69,69,54
54_70,54,70,70,54
54_71,54,71,71,54
54_72,54,72,72,54
54_73,54,73,73,54
54_74,54,74,74,54
54_75,54,75,75,54
54_76,54,76,76,54
54_77,54,77,77,54
54_78,54,78,78,54
55_1,55,1,1,55
55_2,55,2,2,55
55_3,55,3,3,55
55_4,55,4,4,55
55_5,55,5,5,55
55_6,55,6,6,55
55_7,55,7,7,55
55_8,55,8,8,55
55_9,55,9,9,55
55_10,55,10,10,55
55_11,55,11,11,55
55_12,55,12,12,55
55_13,55,13,13,55
55_14,55,14,14,55
55_15,55,15,15,55
55_16,55,16,16,55
55_17,55,17,17,55
55_18,55,18,18,55
55_19,55,19,19,55
55_20,55,20,20,55
55_21,55,21,21,55
55_22,55,22,22,55
55_23,55,23,23,55
55_24,55,24,24,55
55_25,55,25,25,55
55_26,55,26,26,55
55_27,55,27,27,55
55_28,55,28,28,55
55_29,55,29,29,55
55_30,55,30,30,55
55_31,55,31,31,55
55_32,55,32,32,55
55_33,55,33,33,55
55_34,55,34,34,55
55_35,55,35,35,55
55_36,55,36,36,55
55_37,55,37,37,55
55_38,55,38,38,55
55_39,55,39,39,55
55_40,55,40,40,55
55_41,55,41,41,55
55_42,55,42,42,55
55_43,55,43,43,55
55_44,55,44,44,55
55_45,55,45,45,55
55_46,55,46,46,55
55_47,55,47,47,55
55_48,55,48,48,55
55_49,55,49,49,55
55_50,55,50,50,55
55_51,55,51,51,55
55_52,55,52,52,55
55_53,55,53,53,55
55_54,55,54,54,55
55_55,55,55,55,55
55_56,55,56,56,55
55_57,55,57,57,55
55_58,55,58,58,55
55_59,55,59,59,55
55_60,55,60,60,55
55_61,55,61,61,55
55_62,55,62,62,55
55_63,55,63,63,55
55_64,55,64,64,55
55_65,55,65,65,55
55_66,55,66,66,55
55_67,55,67,67,55
55_68,55,68,68,55
55_69,55,69,69,55
55_70,55,70,70,55
55_71,55,71,71,55
55_72,55,72,72,55
55_73,55,73,73,55
55_74,55,74,74,55
55_75,55,75,75,55
55_76,55,76,76,55
55_77,55,77,77,55
55_78,55,78,78,55
56_1,56,1,1,56
56_2,56,2,2,56
56_3,56,3,3,56
56_4,56,4,4,56
56_5,56,5,5,56
56_6,56,6,6,56
56_7,56,7,7,56
56_8,56,8,8,56
56_9,56,9,9,56
56_10,56,10,10,56
56_11,56,11,11,56
56_12,56,12,12,56
56_13,56,13,13,56
56_14,56,14,14,56
56_15,56,15,15,56
56_16,56,16,16,56
56_17,56,17,17,56
56_18,56,18,18,56
56_19,56,19,19,56
56_20,56,20,20,56
56_21,56,21,21,56
56_22,56,22,22,56
56_23,56,23,23,56
56_24,56,24,24,56
56_25,56,25,25,56
56_26,56,26,26,56
56_27,56,27,27,56
56_28,56,28,28,56
56_29,56,29,29,56
56_30,56,30,30,56
56_31,56,31,31,56
56_32,56,32,32,56
56_33,56,33,33,56
56_34,56,34,34,56
56_35,56,35,35,56
56_36,56,36,36,56
56_37,56,37,37,56
56_38,56,38,38,56
56_39,56,39,39,56
56_40,56,40,40,56
56_41,56,41,41,56
56_42,56,42,42,56
56_43,56,43,43,56
56_44,56,44,44,56
56_45,56,45,45,56
56_46,56,46,46,56
56_47,56,47,47,56
56_48,56,48,48,56
56_49,56,49,49,56
56_50,56,50,50,56
56_51,56,51,51,56
56_52,56,52,52,56
56_53,56,53,53,56
56_54,56,54,54,56
56_55,56,55,55,56
56_56,56,56,56,56
56_57,56,57,57,56
56_58,56,58,58,56
56_59,56,59,59,56
56_60,56,60,60,56
56_61,56,61,61,56
56_62,56,62,62,56
56_63,56,63,63,56
56_64,56,64,64,56
56_65,56,65,65,56
56_66,56,66,66,56
56_67,56,67,67,56
56_68,56,68,68,56
56_69,56,69,69,56
56_70,56,70,70,56
56_71,56,71,71,56
56_72,56,72,72,56
56_73,56,73,73,56
56_74,56,74,74,56
56_75,56,75,75,56
56_76,56,76,76,56
56_77,56,77,77,56
56_78,56,78,78,56
57_1,57,1,1,57
57_2,57,2,2,57
57_3,57,3,3,57
57_4,57,4,4,57
57_5,57,5,5,57
57_6,57,6,6,57
57_7,57,7,7,57
57_8,57,8,8,57
57_9,57,9,9,57
57_10,57,10,10,57
57_11,57,11,11,57
57_12,57,12,12,57
57_13,57,13,13,57
57_14,57,14,14,57
57_15,57,15,15,57
57_16,57,16,16,57
57_17,57,17,17,57
57_18,57,18,18,57
57_19,57,19,19,57
57_20,57,20,20,57
57_21,57,21,21,57
57_22,57,22,22,57
57_23,57,23,23,57
57_24,57,24,24,57
57_25,57,25,25,57
57_26,57,26,26,57
57_27,57,27,27,57
57_28,57,28,28,57
57_29,57,29,29,57
57_30,57,30,30,57
57_31,57,31,31,57
57_32,57,32,32,57
57_33,57,33,33,57
57_34,57,34,34,57
57_35,57,35,35,57
57_36,57,36,36,57
57_37,57,37,37,57
57_38,57,38,38,57
57_39,57,39,39,57
57_40,57,40,40,57
57_41,57,41,41,57
57_42,57,42,42,57
57_43,57,43,43,57
57_44,57,44,44,57
57_45,57,45,45,57
57_46,57,46,46,57
57_47,57,47,47,57
57_48,57,48,48,57
57_49,57,49,49,57
57_50,57,50,50,57
57_51,57,51,51,57
57_52,57,52,52,57
57_53,57,53,53,57
57_54,57,54,54,57
57_55,57,55,55,57
57_56,57,56,56,57
57_57,57,57,57,57
57_58,57,58,58,57
57_59,57,59,59,57
57_60,57,60,60,57
57_61,57,61,61,57
57_62,57,62,62,57
57_63,57,63,63,57
57_64,57,64,64,57
57_65,57,65,65,57
57_66,57,66,66,57
57_67,57,67,67,57
57_68,57,68,68,57
57_69,57,69,69,57
57_70,57,70,70,57
57_71,57,71,71,57
57_72,57,72,72,57
57_73,57,73,73,57
57_74,57,74,74,57
57_75,57,75,75,57
57_76,57,76,76,57
57_77,57,77,77,57
57_78,57,78,78,57
